id,unique_id,raceid,racetype,racetypeid,ballotorder,candidateid,description,electiondate,fipscode,first,incumbent,initialization_data,is_ballot_measure,last,lastupdated,level,national,officeid,officename,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,reportingunitid,reportingunitname,runoff,seatname,seatnum,statename,statepostal,test,uncontested,votecount,votepct,winner
16957-polid-1752-16074,polid-1752,16957,Caucus,S,11,22336,,2016-02-01,19147,Rick,False,False,,Santorum,2016-02-02T03:28:00Z,county,True,P,President,GOP,1752,18541,6,100.0,6,16074,Palo Alto,False,,,Iowa,IA,False,False,5,0.011574,False
16957-polid-45650-16074,polid-45650,16957,Caucus,S,6,22345,,2016-02-01,19147,Jim,False,False,,Gilmore,2016-02-02T03:28:00Z,county,True,P,President,GOP,45650,18865,6,100.0,6,16074,Palo Alto,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-100007-16074,polid-100007,16957,Caucus,S,13,22342,,2016-02-01,19147,,False,False,,Other,2016-02-02T03:28:00Z,county,True,P,President,GOP,100007,17474,6,100.0,6,16074,Palo Alto,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-61815-16075,polid-61815,16957,Caucus,S,4,22324,,2016-02-01,19149,Ted,False,False,,Cruz,2016-02-02T04:23:23Z,county,True,P,President,GOP,61815,18862,13,100.0,13,16075,Plymouth,False,,,Iowa,IA,False,False,530,0.281018,True
16957-polid-8639-16075,polid-8639,16957,Caucus,S,12,22337,,2016-02-01,19149,Donald,False,False,,Trump,2016-02-02T04:23:23Z,county,True,P,President,GOP,8639,18873,13,100.0,13,16075,Plymouth,False,,,Iowa,IA,False,False,618,0.327678,False
16957-polid-53044-16075,polid-53044,16957,Caucus,S,10,22335,,2016-02-01,19149,Marco,False,False,,Rubio,2016-02-02T04:23:23Z,county,True,P,President,GOP,53044,18872,13,100.0,13,16075,Plymouth,False,,,Iowa,IA,False,False,373,0.197773,False
16957-polid-64509-16075,polid-64509,16957,Caucus,S,2,22322,,2016-02-01,19149,Ben,False,False,,Carson,2016-02-02T04:23:23Z,county,True,P,President,GOP,64509,18860,13,100.0,13,16075,Plymouth,False,,,Iowa,IA,False,False,195,0.103393,False
16957-polid-1239-16075,polid-1239,16957,Caucus,S,1,22321,,2016-02-01,19149,Jeb,False,False,,Bush,2016-02-02T04:23:23Z,county,True,P,President,GOP,1239,18859,13,100.0,13,16075,Plymouth,False,,,Iowa,IA,False,False,44,0.02333,False
16957-polid-60208-16075,polid-60208,16957,Caucus,S,9,22333,,2016-02-01,19149,Rand,False,False,,Paul,2016-02-02T04:23:23Z,county,True,P,President,GOP,60208,18871,13,100.0,13,16075,Plymouth,False,,,Iowa,IA,False,False,34,0.018028,False
16957-polid-60051-16075,polid-60051,16957,Caucus,S,3,22323,,2016-02-01,19149,Chris,False,False,,Christie,2016-02-02T04:23:23Z,county,True,P,President,GOP,60051,18861,13,100.0,13,16075,Plymouth,False,,,Iowa,IA,False,False,25,0.013256,False
16957-polid-36679-16075,polid-36679,16957,Caucus,S,8,22331,,2016-02-01,19149,John,False,False,,Kasich,2016-02-02T04:23:23Z,county,True,P,President,GOP,36679,18869,13,100.0,13,16075,Plymouth,False,,,Iowa,IA,False,False,22,0.011665,False
16957-polid-60339-16075,polid-60339,16957,Caucus,S,5,22326,,2016-02-01,19149,Carly,False,False,,Fiorina,2016-02-02T04:23:23Z,county,True,P,President,GOP,60339,18864,13,100.0,13,16075,Plymouth,False,,,Iowa,IA,False,False,19,0.010074,False
16957-polid-1187-16075,polid-1187,16957,Caucus,S,7,22329,,2016-02-01,19149,Mike,False,False,,Huckabee,2016-02-02T04:23:23Z,county,True,P,President,GOP,1187,18867,13,100.0,13,16075,Plymouth,False,,,Iowa,IA,False,False,14,0.007423,False
16957-polid-1752-16075,polid-1752,16957,Caucus,S,11,22336,,2016-02-01,19149,Rick,False,False,,Santorum,2016-02-02T04:23:23Z,county,True,P,President,GOP,1752,18541,13,100.0,13,16075,Plymouth,False,,,Iowa,IA,False,False,12,0.006363,False
16957-polid-45650-16075,polid-45650,16957,Caucus,S,6,22345,,2016-02-01,19149,Jim,False,False,,Gilmore,2016-02-02T04:23:23Z,county,True,P,President,GOP,45650,18865,13,100.0,13,16075,Plymouth,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-100007-16075,polid-100007,16957,Caucus,S,13,22342,,2016-02-01,19149,,False,False,,Other,2016-02-02T04:23:23Z,county,True,P,President,GOP,100007,17474,13,100.0,13,16075,Plymouth,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-61815-16076,polid-61815,16957,Caucus,S,4,22324,,2016-02-01,19151,Ted,False,False,,Cruz,2016-02-02T03:28:00Z,county,True,P,President,GOP,61815,18862,7,100.0,7,16076,Pocahontas,False,,,Iowa,IA,False,False,187,0.387164,True
16957-polid-8639-16076,polid-8639,16957,Caucus,S,12,22337,,2016-02-01,19151,Donald,False,False,,Trump,2016-02-02T03:28:00Z,county,True,P,President,GOP,8639,18873,7,100.0,7,16076,Pocahontas,False,,,Iowa,IA,False,False,110,0.227743,False
16957-polid-64509-16076,polid-64509,16957,Caucus,S,2,22322,,2016-02-01,19151,Ben,False,False,,Carson,2016-02-02T03:28:00Z,county,True,P,President,GOP,64509,18860,7,100.0,7,16076,Pocahontas,False,,,Iowa,IA,False,False,70,0.144928,False
16957-polid-53044-16076,polid-53044,16957,Caucus,S,10,22335,,2016-02-01,19151,Marco,False,False,,Rubio,2016-02-02T03:28:00Z,county,True,P,President,GOP,53044,18872,7,100.0,7,16076,Pocahontas,False,,,Iowa,IA,False,False,65,0.134576,False
16957-polid-1187-16076,polid-1187,16957,Caucus,S,7,22329,,2016-02-01,19151,Mike,False,False,,Huckabee,2016-02-02T03:28:00Z,county,True,P,President,GOP,1187,18867,7,100.0,7,16076,Pocahontas,False,,,Iowa,IA,False,False,16,0.033126,False
16957-polid-60208-16076,polid-60208,16957,Caucus,S,9,22333,,2016-02-01,19151,Rand,False,False,,Paul,2016-02-02T03:28:00Z,county,True,P,President,GOP,60208,18871,7,100.0,7,16076,Pocahontas,False,,,Iowa,IA,False,False,13,0.026915,False
16957-polid-1239-16076,polid-1239,16957,Caucus,S,1,22321,,2016-02-01,19151,Jeb,False,False,,Bush,2016-02-02T03:28:00Z,county,True,P,President,GOP,1239,18859,7,100.0,7,16076,Pocahontas,False,,,Iowa,IA,False,False,9,0.018634,False
16957-polid-60051-16076,polid-60051,16957,Caucus,S,3,22323,,2016-02-01,19151,Chris,False,False,,Christie,2016-02-02T03:28:00Z,county,True,P,President,GOP,60051,18861,7,100.0,7,16076,Pocahontas,False,,,Iowa,IA,False,False,5,0.010352,False
16957-polid-60339-16076,polid-60339,16957,Caucus,S,5,22326,,2016-02-01,19151,Carly,False,False,,Fiorina,2016-02-02T03:28:00Z,county,True,P,President,GOP,60339,18864,7,100.0,7,16076,Pocahontas,False,,,Iowa,IA,False,False,5,0.010352,False
16957-polid-36679-16076,polid-36679,16957,Caucus,S,8,22331,,2016-02-01,19151,John,False,False,,Kasich,2016-02-02T03:28:00Z,county,True,P,President,GOP,36679,18869,7,100.0,7,16076,Pocahontas,False,,,Iowa,IA,False,False,2,0.004141,False
16957-polid-1752-16076,polid-1752,16957,Caucus,S,11,22336,,2016-02-01,19151,Rick,False,False,,Santorum,2016-02-02T03:28:00Z,county,True,P,President,GOP,1752,18541,7,100.0,7,16076,Pocahontas,False,,,Iowa,IA,False,False,1,0.00207,False
16957-polid-45650-16076,polid-45650,16957,Caucus,S,6,22345,,2016-02-01,19151,Jim,False,False,,Gilmore,2016-02-02T03:28:00Z,county,True,P,President,GOP,45650,18865,7,100.0,7,16076,Pocahontas,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-100007-16076,polid-100007,16957,Caucus,S,13,22342,,2016-02-01,19151,,False,False,,Other,2016-02-02T03:28:00Z,county,True,P,President,GOP,100007,17474,7,100.0,7,16076,Pocahontas,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-61815-16077,polid-61815,16957,Caucus,S,4,22324,,2016-02-01,19153,Ted,False,False,,Cruz,2016-02-02T05:24:46Z,county,True,P,President,GOP,61815,18862,177,100.0,177,16077,Polk,False,,,Iowa,IA,False,False,7864,0.252878,True
16957-polid-53044-16077,polid-53044,16957,Caucus,S,10,22335,,2016-02-01,19153,Marco,False,False,,Rubio,2016-02-02T05:24:46Z,county,True,P,President,GOP,53044,18872,177,100.0,177,16077,Polk,False,,,Iowa,IA,False,False,8365,0.268988,False
16957-polid-8639-16077,polid-8639,16957,Caucus,S,12,22337,,2016-02-01,19153,Donald,False,False,,Trump,2016-02-02T05:24:46Z,county,True,P,President,GOP,8639,18873,177,100.0,177,16077,Polk,False,,,Iowa,IA,False,False,6764,0.217506,False
16957-polid-64509-16077,polid-64509,16957,Caucus,S,2,22322,,2016-02-01,19153,Ben,False,False,,Carson,2016-02-02T05:24:46Z,county,True,P,President,GOP,64509,18860,177,100.0,177,16077,Polk,False,,,Iowa,IA,False,False,2297,0.073863,False
16957-polid-60208-16077,polid-60208,16957,Caucus,S,9,22333,,2016-02-01,19153,Rand,False,False,,Paul,2016-02-02T05:24:46Z,county,True,P,President,GOP,60208,18871,177,100.0,177,16077,Polk,False,,,Iowa,IA,False,False,1633,0.052511,False
16957-polid-1239-16077,polid-1239,16957,Caucus,S,1,22321,,2016-02-01,19153,Jeb,False,False,,Bush,2016-02-02T05:24:46Z,county,True,P,President,GOP,1239,18859,177,100.0,177,16077,Polk,False,,,Iowa,IA,False,False,1405,0.04518,False
16957-polid-36679-16077,polid-36679,16957,Caucus,S,8,22331,,2016-02-01,19153,John,False,False,,Kasich,2016-02-02T05:24:46Z,county,True,P,President,GOP,36679,18869,177,100.0,177,16077,Polk,False,,,Iowa,IA,False,False,773,0.024857,False
16957-polid-60051-16077,polid-60051,16957,Caucus,S,3,22323,,2016-02-01,19153,Chris,False,False,,Christie,2016-02-02T05:24:46Z,county,True,P,President,GOP,60051,18861,177,100.0,177,16077,Polk,False,,,Iowa,IA,False,False,745,0.023957,False
16957-polid-1187-16077,polid-1187,16957,Caucus,S,7,22329,,2016-02-01,19153,Mike,False,False,,Huckabee,2016-02-02T05:24:46Z,county,True,P,President,GOP,1187,18867,177,100.0,177,16077,Polk,False,,,Iowa,IA,False,False,565,0.018168,False
16957-polid-60339-16077,polid-60339,16957,Caucus,S,5,22326,,2016-02-01,19153,Carly,False,False,,Fiorina,2016-02-02T05:24:46Z,county,True,P,President,GOP,60339,18864,177,100.0,177,16077,Polk,False,,,Iowa,IA,False,False,420,0.013506,False
16957-polid-1752-16077,polid-1752,16957,Caucus,S,11,22336,,2016-02-01,19153,Rick,False,False,,Santorum,2016-02-02T05:24:46Z,county,True,P,President,GOP,1752,18541,177,100.0,177,16077,Polk,False,,,Iowa,IA,False,False,234,0.007525,False
16957-polid-100007-16077,polid-100007,16957,Caucus,S,13,22342,,2016-02-01,19153,,False,False,,Other,2016-02-02T05:24:46Z,county,True,P,President,GOP,100007,17474,177,100.0,177,16077,Polk,False,,,Iowa,IA,False,False,31,0.000997,False
16957-polid-45650-16077,polid-45650,16957,Caucus,S,6,22345,,2016-02-01,19153,Jim,False,False,,Gilmore,2016-02-02T05:24:46Z,county,True,P,President,GOP,45650,18865,177,100.0,177,16077,Polk,False,,,Iowa,IA,False,False,2,6.4e-05,False
16957-polid-61815-16078,polid-61815,16957,Caucus,S,4,22324,,2016-02-01,19155,Ted,False,False,,Cruz,2016-02-02T05:24:46Z,county,True,P,President,GOP,61815,18862,40,100.0,40,16078,Pottawattamie,False,,,Iowa,IA,False,False,942,0.215413,True
16957-polid-8639-16078,polid-8639,16957,Caucus,S,12,22337,,2016-02-01,19155,Donald,False,False,,Trump,2016-02-02T05:24:46Z,county,True,P,President,GOP,8639,18873,40,100.0,40,16078,Pottawattamie,False,,,Iowa,IA,False,False,1508,0.344843,False
16957-polid-53044-16078,polid-53044,16957,Caucus,S,10,22335,,2016-02-01,19155,Marco,False,False,,Rubio,2016-02-02T05:24:46Z,county,True,P,President,GOP,53044,18872,40,100.0,40,16078,Pottawattamie,False,,,Iowa,IA,False,False,750,0.171507,False
16957-polid-64509-16078,polid-64509,16957,Caucus,S,2,22322,,2016-02-01,19155,Ben,False,False,,Carson,2016-02-02T05:24:46Z,county,True,P,President,GOP,64509,18860,40,100.0,40,16078,Pottawattamie,False,,,Iowa,IA,False,False,543,0.124171,False
16957-polid-60208-16078,polid-60208,16957,Caucus,S,9,22333,,2016-02-01,19155,Rand,False,False,,Paul,2016-02-02T05:24:46Z,county,True,P,President,GOP,60208,18871,40,100.0,40,16078,Pottawattamie,False,,,Iowa,IA,False,False,156,0.035673,False
16957-polid-36679-16078,polid-36679,16957,Caucus,S,8,22331,,2016-02-01,19155,John,False,False,,Kasich,2016-02-02T05:24:46Z,county,True,P,President,GOP,36679,18869,40,100.0,40,16078,Pottawattamie,False,,,Iowa,IA,False,False,127,0.029042,False
16957-polid-1752-16078,polid-1752,16957,Caucus,S,11,22336,,2016-02-01,19155,Rick,False,False,,Santorum,2016-02-02T05:24:46Z,county,True,P,President,GOP,1752,18541,40,100.0,40,16078,Pottawattamie,False,,,Iowa,IA,False,False,115,0.026298,False
16957-polid-60339-16078,polid-60339,16957,Caucus,S,5,22326,,2016-02-01,19155,Carly,False,False,,Fiorina,2016-02-02T05:24:46Z,county,True,P,President,GOP,60339,18864,40,100.0,40,16078,Pottawattamie,False,,,Iowa,IA,False,False,80,0.018294,False
16957-polid-1239-16078,polid-1239,16957,Caucus,S,1,22321,,2016-02-01,19155,Jeb,False,False,,Bush,2016-02-02T05:24:46Z,county,True,P,President,GOP,1239,18859,40,100.0,40,16078,Pottawattamie,False,,,Iowa,IA,False,False,70,0.016007,False
16957-polid-60051-16078,polid-60051,16957,Caucus,S,3,22323,,2016-02-01,19155,Chris,False,False,,Christie,2016-02-02T05:24:46Z,county,True,P,President,GOP,60051,18861,40,100.0,40,16078,Pottawattamie,False,,,Iowa,IA,False,False,53,0.01212,False
16957-polid-1187-16078,polid-1187,16957,Caucus,S,7,22329,,2016-02-01,19155,Mike,False,False,,Huckabee,2016-02-02T05:24:46Z,county,True,P,President,GOP,1187,18867,40,100.0,40,16078,Pottawattamie,False,,,Iowa,IA,False,False,25,0.005717,False
16957-polid-100007-16078,polid-100007,16957,Caucus,S,13,22342,,2016-02-01,19155,,False,False,,Other,2016-02-02T05:24:46Z,county,True,P,President,GOP,100007,17474,40,100.0,40,16078,Pottawattamie,False,,,Iowa,IA,False,False,4,0.000915,False
16957-polid-45650-16078,polid-45650,16957,Caucus,S,6,22345,,2016-02-01,19155,Jim,False,False,,Gilmore,2016-02-02T05:24:46Z,county,True,P,President,GOP,45650,18865,40,100.0,40,16078,Pottawattamie,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-61815-16079,polid-61815,16957,Caucus,S,4,22324,,2016-02-01,19157,Ted,False,False,,Cruz,2016-02-02T03:28:00Z,county,True,P,President,GOP,61815,18862,10,100.0,10,16079,Poweshiek,False,,,Iowa,IA,False,False,282,0.286877,True
16957-polid-8639-16079,polid-8639,16957,Caucus,S,12,22337,,2016-02-01,19157,Donald,False,False,,Trump,2016-02-02T03:28:00Z,county,True,P,President,GOP,8639,18873,10,100.0,10,16079,Poweshiek,False,,,Iowa,IA,False,False,258,0.262462,False
16957-polid-53044-16079,polid-53044,16957,Caucus,S,10,22335,,2016-02-01,19157,Marco,False,False,,Rubio,2016-02-02T03:28:00Z,county,True,P,President,GOP,53044,18872,10,100.0,10,16079,Poweshiek,False,,,Iowa,IA,False,False,183,0.186165,False
16957-polid-64509-16079,polid-64509,16957,Caucus,S,2,22322,,2016-02-01,19157,Ben,False,False,,Carson,2016-02-02T03:28:00Z,county,True,P,President,GOP,64509,18860,10,100.0,10,16079,Poweshiek,False,,,Iowa,IA,False,False,76,0.077314,False
16957-polid-60208-16079,polid-60208,16957,Caucus,S,9,22333,,2016-02-01,19157,Rand,False,False,,Paul,2016-02-02T03:28:00Z,county,True,P,President,GOP,60208,18871,10,100.0,10,16079,Poweshiek,False,,,Iowa,IA,False,False,63,0.06409,False
16957-polid-1239-16079,polid-1239,16957,Caucus,S,1,22321,,2016-02-01,19157,Jeb,False,False,,Bush,2016-02-02T03:28:00Z,county,True,P,President,GOP,1239,18859,10,100.0,10,16079,Poweshiek,False,,,Iowa,IA,False,False,38,0.038657,False
16957-polid-1187-16079,polid-1187,16957,Caucus,S,7,22329,,2016-02-01,19157,Mike,False,False,,Huckabee,2016-02-02T03:28:00Z,county,True,P,President,GOP,1187,18867,10,100.0,10,16079,Poweshiek,False,,,Iowa,IA,False,False,30,0.030519,False
16957-polid-36679-16079,polid-36679,16957,Caucus,S,8,22331,,2016-02-01,19157,John,False,False,,Kasich,2016-02-02T03:28:00Z,county,True,P,President,GOP,36679,18869,10,100.0,10,16079,Poweshiek,False,,,Iowa,IA,False,False,18,0.018311,False
16957-polid-60051-16079,polid-60051,16957,Caucus,S,3,22323,,2016-02-01,19157,Chris,False,False,,Christie,2016-02-02T03:28:00Z,county,True,P,President,GOP,60051,18861,10,100.0,10,16079,Poweshiek,False,,,Iowa,IA,False,False,14,0.014242,False
16957-polid-60339-16079,polid-60339,16957,Caucus,S,5,22326,,2016-02-01,19157,Carly,False,False,,Fiorina,2016-02-02T03:28:00Z,county,True,P,President,GOP,60339,18864,10,100.0,10,16079,Poweshiek,False,,,Iowa,IA,False,False,14,0.014242,False
16957-polid-1752-16079,polid-1752,16957,Caucus,S,11,22336,,2016-02-01,19157,Rick,False,False,,Santorum,2016-02-02T03:28:00Z,county,True,P,President,GOP,1752,18541,10,100.0,10,16079,Poweshiek,False,,,Iowa,IA,False,False,7,0.007121,False
16957-polid-45650-16079,polid-45650,16957,Caucus,S,6,22345,,2016-02-01,19157,Jim,False,False,,Gilmore,2016-02-02T03:28:00Z,county,True,P,President,GOP,45650,18865,10,100.0,10,16079,Poweshiek,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-100007-16079,polid-100007,16957,Caucus,S,13,22342,,2016-02-01,19157,,False,False,,Other,2016-02-02T03:28:00Z,county,True,P,President,GOP,100007,17474,10,100.0,10,16079,Poweshiek,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-61815-16080,polid-61815,16957,Caucus,S,4,22324,,2016-02-01,19159,Ted,False,False,,Cruz,2016-02-02T04:14:10Z,county,True,P,President,GOP,61815,18862,7,100.0,7,16080,Ringgold,False,,,Iowa,IA,False,False,84,0.253012,True
16957-polid-8639-16080,polid-8639,16957,Caucus,S,12,22337,,2016-02-01,19159,Donald,False,False,,Trump,2016-02-02T04:14:10Z,county,True,P,President,GOP,8639,18873,7,100.0,7,16080,Ringgold,False,,,Iowa,IA,False,False,106,0.319277,False
16957-polid-64509-16080,polid-64509,16957,Caucus,S,2,22322,,2016-02-01,19159,Ben,False,False,,Carson,2016-02-02T04:14:10Z,county,True,P,President,GOP,64509,18860,7,100.0,7,16080,Ringgold,False,,,Iowa,IA,False,False,52,0.156627,False
16957-polid-53044-16080,polid-53044,16957,Caucus,S,10,22335,,2016-02-01,19159,Marco,False,False,,Rubio,2016-02-02T04:14:10Z,county,True,P,President,GOP,53044,18872,7,100.0,7,16080,Ringgold,False,,,Iowa,IA,False,False,50,0.150602,False
16957-polid-1239-16080,polid-1239,16957,Caucus,S,1,22321,,2016-02-01,19159,Jeb,False,False,,Bush,2016-02-02T04:14:10Z,county,True,P,President,GOP,1239,18859,7,100.0,7,16080,Ringgold,False,,,Iowa,IA,False,False,16,0.048193,False
16957-polid-1187-16080,polid-1187,16957,Caucus,S,7,22329,,2016-02-01,19159,Mike,False,False,,Huckabee,2016-02-02T04:14:10Z,county,True,P,President,GOP,1187,18867,7,100.0,7,16080,Ringgold,False,,,Iowa,IA,False,False,14,0.042169,False
16957-polid-60051-16080,polid-60051,16957,Caucus,S,3,22323,,2016-02-01,19159,Chris,False,False,,Christie,2016-02-02T04:14:10Z,county,True,P,President,GOP,60051,18861,7,100.0,7,16080,Ringgold,False,,,Iowa,IA,False,False,3,0.009036,False
16957-polid-60339-16080,polid-60339,16957,Caucus,S,5,22326,,2016-02-01,19159,Carly,False,False,,Fiorina,2016-02-02T04:14:10Z,county,True,P,President,GOP,60339,18864,7,100.0,7,16080,Ringgold,False,,,Iowa,IA,False,False,3,0.009036,False
16957-polid-60208-16080,polid-60208,16957,Caucus,S,9,22333,,2016-02-01,19159,Rand,False,False,,Paul,2016-02-02T04:14:10Z,county,True,P,President,GOP,60208,18871,7,100.0,7,16080,Ringgold,False,,,Iowa,IA,False,False,2,0.006024,False
16957-polid-1752-16080,polid-1752,16957,Caucus,S,11,22336,,2016-02-01,19159,Rick,False,False,,Santorum,2016-02-02T04:14:10Z,county,True,P,President,GOP,1752,18541,7,100.0,7,16080,Ringgold,False,,,Iowa,IA,False,False,1,0.003012,False
16957-polid-45650-16080,polid-45650,16957,Caucus,S,6,22345,,2016-02-01,19159,Jim,False,False,,Gilmore,2016-02-02T04:14:10Z,county,True,P,President,GOP,45650,18865,7,100.0,7,16080,Ringgold,False,,,Iowa,IA,False,False,1,0.003012,False
16957-polid-100007-16080,polid-100007,16957,Caucus,S,13,22342,,2016-02-01,19159,,False,False,,Other,2016-02-02T04:14:10Z,county,True,P,President,GOP,100007,17474,7,100.0,7,16080,Ringgold,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-36679-16080,polid-36679,16957,Caucus,S,8,22331,,2016-02-01,19159,John,False,False,,Kasich,2016-02-02T04:14:10Z,county,True,P,President,GOP,36679,18869,7,100.0,7,16080,Ringgold,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-61815-16081,polid-61815,16957,Caucus,S,4,22324,,2016-02-01,19161,Ted,False,False,,Cruz,2016-02-02T04:23:23Z,county,True,P,President,GOP,61815,18862,9,100.0,9,16081,Sac,False,,,Iowa,IA,False,False,187,0.279522,True
16957-polid-8639-16081,polid-8639,16957,Caucus,S,12,22337,,2016-02-01,19161,Donald,False,False,,Trump,2016-02-02T04:23:23Z,county,True,P,President,GOP,8639,18873,9,100.0,9,16081,Sac,False,,,Iowa,IA,False,False,212,0.316891,False
16957-polid-53044-16081,polid-53044,16957,Caucus,S,10,22335,,2016-02-01,19161,Marco,False,False,,Rubio,2016-02-02T04:23:23Z,county,True,P,President,GOP,53044,18872,9,100.0,9,16081,Sac,False,,,Iowa,IA,False,False,81,0.121076,False
16957-polid-64509-16081,polid-64509,16957,Caucus,S,2,22322,,2016-02-01,19161,Ben,False,False,,Carson,2016-02-02T04:23:23Z,county,True,P,President,GOP,64509,18860,9,100.0,9,16081,Sac,False,,,Iowa,IA,False,False,61,0.091181,False
16957-polid-1752-16081,polid-1752,16957,Caucus,S,11,22336,,2016-02-01,19161,Rick,False,False,,Santorum,2016-02-02T04:23:23Z,county,True,P,President,GOP,1752,18541,9,100.0,9,16081,Sac,False,,,Iowa,IA,False,False,49,0.073244,False
16957-polid-1239-16081,polid-1239,16957,Caucus,S,1,22321,,2016-02-01,19161,Jeb,False,False,,Bush,2016-02-02T04:23:23Z,county,True,P,President,GOP,1239,18859,9,100.0,9,16081,Sac,False,,,Iowa,IA,False,False,19,0.028401,False
16957-polid-1187-16081,polid-1187,16957,Caucus,S,7,22329,,2016-02-01,19161,Mike,False,False,,Huckabee,2016-02-02T04:23:23Z,county,True,P,President,GOP,1187,18867,9,100.0,9,16081,Sac,False,,,Iowa,IA,False,False,18,0.026906,False
16957-polid-60208-16081,polid-60208,16957,Caucus,S,9,22333,,2016-02-01,19161,Rand,False,False,,Paul,2016-02-02T04:23:23Z,county,True,P,President,GOP,60208,18871,9,100.0,9,16081,Sac,False,,,Iowa,IA,False,False,17,0.025411,False
16957-polid-60339-16081,polid-60339,16957,Caucus,S,5,22326,,2016-02-01,19161,Carly,False,False,,Fiorina,2016-02-02T04:23:23Z,county,True,P,President,GOP,60339,18864,9,100.0,9,16081,Sac,False,,,Iowa,IA,False,False,12,0.017937,False
16957-polid-36679-16081,polid-36679,16957,Caucus,S,8,22331,,2016-02-01,19161,John,False,False,,Kasich,2016-02-02T04:23:23Z,county,True,P,President,GOP,36679,18869,9,100.0,9,16081,Sac,False,,,Iowa,IA,False,False,7,0.010463,False
16957-polid-60051-16081,polid-60051,16957,Caucus,S,3,22323,,2016-02-01,19161,Chris,False,False,,Christie,2016-02-02T04:23:23Z,county,True,P,President,GOP,60051,18861,9,100.0,9,16081,Sac,False,,,Iowa,IA,False,False,6,0.008969,False
16957-polid-45650-16081,polid-45650,16957,Caucus,S,6,22345,,2016-02-01,19161,Jim,False,False,,Gilmore,2016-02-02T04:23:23Z,county,True,P,President,GOP,45650,18865,9,100.0,9,16081,Sac,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-100007-16081,polid-100007,16957,Caucus,S,13,22342,,2016-02-01,19161,,False,False,,Other,2016-02-02T04:23:23Z,county,True,P,President,GOP,100007,17474,9,100.0,9,16081,Sac,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-61815-16082,polid-61815,16957,Caucus,S,4,22324,,2016-02-01,19163,Ted,False,False,,Cruz,2016-02-02T04:08:01Z,county,True,P,President,GOP,61815,18862,63,100.0,63,16082,Scott,False,,,Iowa,IA,False,False,2396,0.245769,True
16957-polid-53044-16082,polid-53044,16957,Caucus,S,10,22335,,2016-02-01,19163,Marco,False,False,,Rubio,2016-02-02T04:08:01Z,county,True,P,President,GOP,53044,18872,63,100.0,63,16082,Scott,False,,,Iowa,IA,False,False,2553,0.261873,False
16957-polid-8639-16082,polid-8639,16957,Caucus,S,12,22337,,2016-02-01,19163,Donald,False,False,,Trump,2016-02-02T04:08:01Z,county,True,P,President,GOP,8639,18873,63,100.0,63,16082,Scott,False,,,Iowa,IA,False,False,2465,0.252846,False
16957-polid-64509-16082,polid-64509,16957,Caucus,S,2,22322,,2016-02-01,19163,Ben,False,False,,Carson,2016-02-02T04:08:01Z,county,True,P,President,GOP,64509,18860,63,100.0,63,16082,Scott,False,,,Iowa,IA,False,False,532,0.05457,False
16957-polid-60208-16082,polid-60208,16957,Caucus,S,9,22333,,2016-02-01,19163,Rand,False,False,,Paul,2016-02-02T04:08:01Z,county,True,P,President,GOP,60208,18871,63,100.0,63,16082,Scott,False,,,Iowa,IA,False,False,486,0.049851,False
16957-polid-36679-16082,polid-36679,16957,Caucus,S,8,22331,,2016-02-01,19163,John,False,False,,Kasich,2016-02-02T04:08:01Z,county,True,P,President,GOP,36679,18869,63,100.0,63,16082,Scott,False,,,Iowa,IA,False,False,436,0.044723,False
16957-polid-1239-16082,polid-1239,16957,Caucus,S,1,22321,,2016-02-01,19163,Jeb,False,False,,Bush,2016-02-02T04:08:01Z,county,True,P,President,GOP,1239,18859,63,100.0,63,16082,Scott,False,,,Iowa,IA,False,False,353,0.036209,False
16957-polid-60339-16082,polid-60339,16957,Caucus,S,5,22326,,2016-02-01,19163,Carly,False,False,,Fiorina,2016-02-02T04:08:01Z,county,True,P,President,GOP,60339,18864,63,100.0,63,16082,Scott,False,,,Iowa,IA,False,False,219,0.022464,False
16957-polid-60051-16082,polid-60051,16957,Caucus,S,3,22323,,2016-02-01,19163,Chris,False,False,,Christie,2016-02-02T04:08:01Z,county,True,P,President,GOP,60051,18861,63,100.0,63,16082,Scott,False,,,Iowa,IA,False,False,178,0.018258,False
16957-polid-1187-16082,polid-1187,16957,Caucus,S,7,22329,,2016-02-01,19163,Mike,False,False,,Huckabee,2016-02-02T04:08:01Z,county,True,P,President,GOP,1187,18867,63,100.0,63,16082,Scott,False,,,Iowa,IA,False,False,78,0.008001,False
